Polygon,Grid_ID
"POLYGON ((121.1681818181818 14.64090909090909, 121.1726863226863 14.64090909090909, 121.1726863226863 14.6454135954136, 121.1681818181818 14.6454135954136, 121.1681818181818 14.64090909090909))",151
"POLYGON ((121.1681818181818 14.64545454545455, 121.1726863226863 14.64545454545455, 121.1726863226863 14.64995904995905, 121.1681818181818 14.64995904995905, 121.1681818181818 14.64545454545455))",152
"POLYGON ((121.1681818181818 14.65, 121.1726863226863 14.65, 121.1726863226863 14.65450450450451, 121.1681818181818 14.65450450450451, 121.1681818181818 14.65))",153
"POLYGON ((121.1681818181818 14.65454545454545, 121.1726863226863 14.65454545454545, 121.1726863226863 14.65904995904996, 121.1681818181818 14.65904995904996, 121.1681818181818 14.65454545454545))",154
"POLYGON ((121.1681818181818 14.65909090909091, 121.1726863226863 14.65909090909091, 121.1726863226863 14.66359541359541, 121.1681818181818 14.66359541359541, 121.1681818181818 14.65909090909091))",155
"POLYGON ((121.1727272727273 14.56818181818182, 121.1772317772318 14.56818181818182, 121.1772317772318 14.57268632268632, 121.1727272727273 14.57268632268632, 121.1727272727273 14.56818181818182))",156
"POLYGON ((121.1727272727273 14.57272727272727, 121.1772317772318 14.57272727272727, 121.1772317772318 14.57723177723178, 121.1727272727273 14.57723177723178, 121.1727272727273 14.57272727272727))",157
"POLYGON ((121.1727272727273 14.57727272727273, 121.1772317772318 14.57727272727273, 121.1772317772318 14.58177723177723, 121.1727272727273 14.58177723177723, 121.1727272727273 14.57727272727273))",158
"POLYGON ((121.1727272727273 14.58181818181818, 121.1772317772318 14.58181818181818, 121.1772317772318 14.58632268632269, 121.1727272727273 14.58632268632269, 121.1727272727273 14.58181818181818))",159
"POLYGON ((121.1727272727273 14.58636363636364, 121.1772317772318 14.58636363636364, 121.1772317772318 14.59086814086814, 121.1727272727273 14.59086814086814, 121.1727272727273 14.58636363636364))",160
"POLYGON ((121.1727272727273 14.59090909090909, 121.1772317772318 14.59090909090909, 121.1772317772318 14.5954135954136, 121.1727272727273 14.5954135954136, 121.1727272727273 14.59090909090909))",161
"POLYGON ((121.1727272727273 14.59545454545455, 121.1772317772318 14.59545454545455, 121.1772317772318 14.59995904995905, 121.1727272727273 14.59995904995905, 121.1727272727273 14.59545454545455))",162
"POLYGON ((121.1727272727273 14.6, 121.1772317772318 14.6, 121.1772317772318 14.6045045045045, 121.1727272727273 14.6045045045045, 121.1727272727273 14.6))",163
"POLYGON ((121.1727272727273 14.60454545454546, 121.1772317772318 14.60454545454546, 121.1772317772318 14.60904995904996, 121.1727272727273 14.60904995904996, 121.1727272727273 14.60454545454546))",164
"POLYGON ((121.1727272727273 14.60909090909091, 121.1772317772318 14.60909090909091, 121.1772317772318 14.61359541359541, 121.1727272727273 14.61359541359541, 121.1727272727273 14.60909090909091))",165
"POLYGON ((121.1727272727273 14.61363636363636, 121.1772317772318 14.61363636363636, 121.1772317772318 14.61814086814087, 121.1727272727273 14.61814086814087, 121.1727272727273 14.61363636363636))",166
"POLYGON ((121.1727272727273 14.61818181818182, 121.1772317772318 14.61818181818182, 121.1772317772318 14.62268632268632, 121.1727272727273 14.62268632268632, 121.1727272727273 14.61818181818182))",167
"POLYGON ((121.1727272727273 14.62272727272727, 121.1772317772318 14.62272727272727, 121.1772317772318 14.62723177723178, 121.1727272727273 14.62723177723178, 121.1727272727273 14.62272727272727))",168
"POLYGON ((121.1727272727273 14.62727272727273, 121.1772317772318 14.62727272727273, 121.1772317772318 14.63177723177723, 121.1727272727273 14.63177723177723, 121.1727272727273 14.62727272727273))",169
"POLYGON ((121.1727272727273 14.63181818181818, 121.1772317772318 14.63181818181818, 121.1772317772318 14.63632268632269, 121.1727272727273 14.63632268632269, 121.1727272727273 14.63181818181818))",170
"POLYGON ((121.1727272727273 14.63636363636364, 121.1772317772318 14.63636363636364, 121.1772317772318 14.64086814086814, 121.1727272727273 14.64086814086814, 121.1727272727273 14.63636363636364))",171
"POLYGON ((121.1727272727273 14.64090909090909, 121.1772317772318 14.64090909090909, 121.1772317772318 14.6454135954136, 121.1727272727273 14.6454135954136, 121.1727272727273 14.64090909090909))",172
"POLYGON ((121.1727272727273 14.64545454545455, 121.1772317772318 14.64545454545455, 121.1772317772318 14.64995904995905, 121.1727272727273 14.64995904995905, 121.1727272727273 14.64545454545455))",173
"POLYGON ((121.1727272727273 14.65, 121.1772317772318 14.65, 121.1772317772318 14.65450450450451, 121.1727272727273 14.65450450450451, 121.1727272727273 14.65))",174
"POLYGON ((121.1727272727273 14.65454545454545, 121.1772317772318 14.65454545454545, 121.1772317772318 14.65904995904996, 121.1727272727273 14.65904995904996, 121.1727272727273 14.65454545454545))",175
"POLYGON ((121.1727272727273 14.65909090909091, 121.1772317772318 14.65909090909091, 121.1772317772318 14.66359541359541, 121.1727272727273 14.66359541359541, 121.1727272727273 14.65909090909091))",176
"POLYGON ((121.1727272727273 14.66363636363636, 121.1772317772318 14.66363636363636, 121.1772317772318 14.66814086814087, 121.1727272727273 14.66814086814087, 121.1727272727273 14.66363636363636))",177
"POLYGON ((121.1772727272727 14.56818181818182, 121.1817772317772 14.56818181818182, 121.1817772317772 14.57268632268632, 121.1772727272727 14.57268632268632, 121.1772727272727 14.56818181818182))",178
"POLYGON ((121.1772727272727 14.57272727272727, 121.1817772317772 14.57272727272727, 121.1817772317772 14.57723177723178, 121.1772727272727 14.57723177723178, 121.1772727272727 14.57272727272727))",179
"POLYGON ((121.1772727272727 14.57727272727273, 121.1817772317772 14.57727272727273, 121.1817772317772 14.58177723177723, 121.1772727272727 14.58177723177723, 121.1772727272727 14.57727272727273))",180
"POLYGON ((121.1772727272727 14.58181818181818, 121.1817772317772 14.58181818181818, 121.1817772317772 14.58632268632269, 121.1772727272727 14.58632268632269, 121.1772727272727 14.58181818181818))",181
"POLYGON ((121.1772727272727 14.58636363636364, 121.1817772317772 14.58636363636364, 121.1817772317772 14.59086814086814, 121.1772727272727 14.59086814086814, 121.1772727272727 14.58636363636364))",182
"POLYGON ((121.1772727272727 14.59090909090909, 121.1817772317772 14.59090909090909, 121.1817772317772 14.5954135954136, 121.1772727272727 14.5954135954136, 121.1772727272727 14.59090909090909))",183
"POLYGON ((121.1772727272727 14.59545454545455, 121.1817772317772 14.59545454545455, 121.1817772317772 14.59995904995905, 121.1772727272727 14.59995904995905, 121.1772727272727 14.59545454545455))",184
"POLYGON ((121.1772727272727 14.6, 121.1817772317772 14.6, 121.1817772317772 14.6045045045045, 121.1772727272727 14.6045045045045, 121.1772727272727 14.6))",185
"POLYGON ((121.1772727272727 14.60454545454546, 121.1817772317772 14.60454545454546, 121.1817772317772 14.60904995904996, 121.1772727272727 14.60904995904996, 121.1772727272727 14.60454545454546))",186
"POLYGON ((121.1772727272727 14.60909090909091, 121.1817772317772 14.60909090909091, 121.1817772317772 14.61359541359541, 121.1772727272727 14.61359541359541, 121.1772727272727 14.60909090909091))",187
"POLYGON ((121.1772727272727 14.61363636363636, 121.1817772317772 14.61363636363636, 121.1817772317772 14.61814086814087, 121.1772727272727 14.61814086814087, 121.1772727272727 14.61363636363636))",188
"POLYGON ((121.1772727272727 14.61818181818182, 121.1817772317772 14.61818181818182, 121.1817772317772 14.62268632268632, 121.1772727272727 14.62268632268632, 121.1772727272727 14.61818181818182))",189
"POLYGON ((121.1772727272727 14.62272727272727, 121.1817772317772 14.62272727272727, 121.1817772317772 14.62723177723178, 121.1772727272727 14.62723177723178, 121.1772727272727 14.62272727272727))",190
"POLYGON ((121.1772727272727 14.62727272727273, 121.1817772317772 14.62727272727273, 121.1817772317772 14.63177723177723, 121.1772727272727 14.63177723177723, 121.1772727272727 14.62727272727273))",191
"POLYGON ((121.1772727272727 14.63181818181818, 121.1817772317772 14.63181818181818, 121.1817772317772 14.63632268632269, 121.1772727272727 14.63632268632269, 121.1772727272727 14.63181818181818))",192
"POLYGON ((121.1772727272727 14.63636363636364, 121.1817772317772 14.63636363636364, 121.1817772317772 14.64086814086814, 121.1772727272727 14.64086814086814, 121.1772727272727 14.63636363636364))",193
"POLYGON ((121.1772727272727 14.64090909090909, 121.1817772317772 14.64090909090909, 121.1817772317772 14.6454135954136, 121.1772727272727 14.6454135954136, 121.1772727272727 14.64090909090909))",194
"POLYGON ((121.1772727272727 14.64545454545455, 121.1817772317772 14.64545454545455, 121.1817772317772 14.64995904995905, 121.1772727272727 14.64995904995905, 121.1772727272727 14.64545454545455))",195
"POLYGON ((121.1772727272727 14.65, 121.1817772317772 14.65, 121.1817772317772 14.65450450450451, 121.1772727272727 14.65450450450451, 121.1772727272727 14.65))",196
"POLYGON ((121.1772727272727 14.65454545454545, 121.1817772317772 14.65454545454545, 121.1817772317772 14.65904995904996, 121.1772727272727 14.65904995904996, 121.1772727272727 14.65454545454545))",197
"POLYGON ((121.1772727272727 14.65909090909091, 121.1817772317772 14.65909090909091, 121.1817772317772 14.66359541359541, 121.1772727272727 14.66359541359541, 121.1772727272727 14.65909090909091))",198
"POLYGON ((121.1772727272727 14.66363636363636, 121.1817772317772 14.66363636363636, 121.1817772317772 14.66814086814087, 121.1772727272727 14.66814086814087, 121.1772727272727 14.66363636363636))",199
"POLYGON ((121.1772727272727 14.66818181818182, 121.1817772317772 14.66818181818182, 121.1817772317772 14.67268632268632, 121.1772727272727 14.67268632268632, 121.1772727272727 14.66818181818182))",200
"POLYGON ((121.1818181818182 14.56363636363636, 121.1863226863227 14.56363636363636, 121.1863226863227 14.56814086814087, 121.1818181818182 14.56814086814087, 121.1818181818182 14.56363636363636))",201
"POLYGON ((121.1818181818182 14.56818181818182, 121.1863226863227 14.56818181818182, 121.1863226863227 14.57268632268632, 121.1818181818182 14.57268632268632, 121.1818181818182 14.56818181818182))",202
"POLYGON ((121.1818181818182 14.57272727272727, 121.1863226863227 14.57272727272727, 121.1863226863227 14.57723177723178, 121.1818181818182 14.57723177723178, 121.1818181818182 14.57272727272727))",203
"POLYGON ((121.1818181818182 14.57727272727273, 121.1863226863227 14.57727272727273, 121.1863226863227 14.58177723177723, 121.1818181818182 14.58177723177723, 121.1818181818182 14.57727272727273))",204
"POLYGON ((121.1818181818182 14.58181818181818, 121.1863226863227 14.58181818181818, 121.1863226863227 14.58632268632269, 121.1818181818182 14.58632268632269, 121.1818181818182 14.58181818181818))",205
"POLYGON ((121.1818181818182 14.58636363636364, 121.1863226863227 14.58636363636364, 121.1863226863227 14.59086814086814, 121.1818181818182 14.59086814086814, 121.1818181818182 14.58636363636364))",206
"POLYGON ((121.1818181818182 14.59090909090909, 121.1863226863227 14.59090909090909, 121.1863226863227 14.5954135954136, 121.1818181818182 14.5954135954136, 121.1818181818182 14.59090909090909))",207
"POLYGON ((121.1818181818182 14.59545454545455, 121.1863226863227 14.59545454545455, 121.1863226863227 14.59995904995905, 121.1818181818182 14.59995904995905, 121.1818181818182 14.59545454545455))",208
"POLYGON ((121.1818181818182 14.6, 121.1863226863227 14.6, 121.1863226863227 14.6045045045045, 121.1818181818182 14.6045045045045, 121.1818181818182 14.6))",209
"POLYGON ((121.1818181818182 14.60454545454546, 121.1863226863227 14.60454545454546, 121.1863226863227 14.60904995904996, 121.1818181818182 14.60904995904996, 121.1818181818182 14.60454545454546))",210
"POLYGON ((121.1818181818182 14.60909090909091, 121.1863226863227 14.60909090909091, 121.1863226863227 14.61359541359541, 121.1818181818182 14.61359541359541, 121.1818181818182 14.60909090909091))",211
"POLYGON ((121.1818181818182 14.61363636363636, 121.1863226863227 14.61363636363636, 121.1863226863227 14.61814086814087, 121.1818181818182 14.61814086814087, 121.1818181818182 14.61363636363636))",212
"POLYGON ((121.1818181818182 14.61818181818182, 121.1863226863227 14.61818181818182, 121.1863226863227 14.62268632268632, 121.1818181818182 14.62268632268632, 121.1818181818182 14.61818181818182))",213
"POLYGON ((121.1818181818182 14.62272727272727, 121.1863226863227 14.62272727272727, 121.1863226863227 14.62723177723178, 121.1818181818182 14.62723177723178, 121.1818181818182 14.62272727272727))",214
"POLYGON ((121.1818181818182 14.62727272727273, 121.1863226863227 14.62727272727273, 121.1863226863227 14.63177723177723, 121.1818181818182 14.63177723177723, 121.1818181818182 14.62727272727273))",215
"POLYGON ((121.1818181818182 14.63181818181818, 121.1863226863227 14.63181818181818, 121.1863226863227 14.63632268632269, 121.1818181818182 14.63632268632269, 121.1818181818182 14.63181818181818))",216
"POLYGON ((121.1818181818182 14.63636363636364, 121.1863226863227 14.63636363636364, 121.1863226863227 14.64086814086814, 121.1818181818182 14.64086814086814, 121.1818181818182 14.63636363636364))",217
"POLYGON ((121.1818181818182 14.64090909090909, 121.1863226863227 14.64090909090909, 121.1863226863227 14.6454135954136, 121.1818181818182 14.6454135954136, 121.1818181818182 14.64090909090909))",218
"POLYGON ((121.1818181818182 14.64545454545455, 121.1863226863227 14.64545454545455, 121.1863226863227 14.64995904995905, 121.1818181818182 14.64995904995905, 121.1818181818182 14.64545454545455))",219
"POLYGON ((121.1818181818182 14.65, 121.1863226863227 14.65, 121.1863226863227 14.65450450450451, 121.1818181818182 14.65450450450451, 121.1818181818182 14.65))",220
"POLYGON ((121.1818181818182 14.65454545454545, 121.1863226863227 14.65454545454545, 121.1863226863227 14.65904995904996, 121.1818181818182 14.65904995904996, 121.1818181818182 14.65454545454545))",221
"POLYGON ((121.1818181818182 14.65909090909091, 121.1863226863227 14.65909090909091, 121.1863226863227 14.66359541359541, 121.1818181818182 14.66359541359541, 121.1818181818182 14.65909090909091))",222
"POLYGON ((121.1818181818182 14.66363636363636, 121.1863226863227 14.66363636363636, 121.1863226863227 14.66814086814087, 121.1818181818182 14.66814086814087, 121.1818181818182 14.66363636363636))",223
"POLYGON ((121.1818181818182 14.66818181818182, 121.1863226863227 14.66818181818182, 121.1863226863227 14.67268632268632, 121.1818181818182 14.67268632268632, 121.1818181818182 14.66818181818182))",224
"POLYGON ((121.1818181818182 14.67272727272727, 121.1863226863227 14.67272727272727, 121.1863226863227 14.67723177723178, 121.1818181818182 14.67723177723178, 121.1818181818182 14.67272727272727))",225
"POLYGON ((121.1863636363636 14.56363636363636, 121.1908681408681 14.56363636363636, 121.1908681408681 14.56814086814087, 121.1863636363636 14.56814086814087, 121.1863636363636 14.56363636363636))",226
"POLYGON ((121.1863636363636 14.56818181818182, 121.1908681408681 14.56818181818182, 121.1908681408681 14.57268632268632, 121.1863636363636 14.57268632268632, 121.1863636363636 14.56818181818182))",227
"POLYGON ((121.1863636363636 14.57272727272727, 121.1908681408681 14.57272727272727, 121.1908681408681 14.57723177723178, 121.1863636363636 14.57723177723178, 121.1863636363636 14.57272727272727))",228
"POLYGON ((121.1863636363636 14.57727272727273, 121.1908681408681 14.57727272727273, 121.1908681408681 14.58177723177723, 121.1863636363636 14.58177723177723, 121.1863636363636 14.57727272727273))",229
"POLYGON ((121.1863636363636 14.58181818181818, 121.1908681408681 14.58181818181818, 121.1908681408681 14.58632268632269, 121.1863636363636 14.58632268632269, 121.1863636363636 14.58181818181818))",230
